1	850739200	536870912	0	358146048	536870912	0	64634880	536870912	0	54038528	536870912	0	54022144	536870912	0	9339146240
2	1146515456	536870912	0	1058594816	536870912	0	834179072	536870912	0	456822784	536870912	0	238592000	536870912	0	6981890048
3	1172598784	536870912	0	1151918080	536870912	0	1141506048	536870912	0	1111265280	536870912	0	886611968	536870912	0	5248069632
4	1202876416	536870912	0	1185341440	536870912	0	1172193280	536870912	0	1158451200	536870912	0	1146138624	536870912	0	4840075264
5	1234747392	536870912	0	1221255168	536870912	0	1205747712	536870912	0	1194102784	536870912	0	1177858048	536870912	0	4666015744
6	1268953088	536870912	0	1258741760	536870912	0	1223942144	536870912	0	1231458304	536870912	0	1213771776	536870912	0	4499439616
7	1302118400	536870912	0	1295310848	536870912	0	1254039552	536870912	0	1265012736	536870912	0	1249685504	536870912	0	4323217408
8	1336197120	536870912	0	1330700288	536870912	0	1285488640	536870912	0	1297125376	536870912	0	1284812800	536870912	0	4153733120
9	1370406912	536870912	0	1367138304	536870912	0	1320747008	536870912	0	1332908032	536870912	0	1318891520	536870912	0	3973332992
10	1400160256	536870912	0	1399382016	536870912	0	1351839744	536870912	0	1362399232	536870912	0	1348907008	536870912	0	3820949504
11	1430175744	536870912	0	1432674304	536870912	0	1379627008	536870912	0	1392676864	536870912	0	1379971072	536870912	0	3666460672
12	1461895168	536870912	0	1466097664	536870912	0	1412263936	536870912	0	1426100224	536870912	0	1412345856	536870912	0	3498188800
13	1495187456	536870912	0	1501749248	536870912	0	1446211584	536870912	0	1463586816	536870912	0	1446293504	536870912	0	3319033856
14	1528741888	536870912	0	1538449408	536870912	0	1479503872	536870912	0	1501728768	536870912	0	1480634368	536870912	0	3138637824
15	1563082752	536870912	0	1574494208	536870912	0	1514500096	536870912	0	1538822144	536870912	0	1516154880	536870912	0	2956115968
16	1598078976	536870912	0	1611325440	536870912	0	1548578816	536870912	0	1576177664	536870912	0	1551020032	536870912	0	2773114880
17	1630978048	536870912	0	1649467392	536870912	0	1581477888	536870912	0	1613533184	536870912	0	1585623040	536870912	0	2592739328
18	1664925696	536870912	0	1687871488	536870912	0	1614901248	536870912	0	1651150848	536870912	0	1620226048	536870912	0	2410643456
19	1698349056	536870912	0	1725489152	536870912	0	1647538176	536870912	0	1688244224	536870912	0	1654173696	536870912	0	2229850112
20	1704218624	536870912	0	1731813376	536870912	0	1653059584	536870912	0	1694568448	536870912	0	1659879424	536870912	0	2199031808
21	1704095744	536870912	0	1731813376	536870912	0	1653059584	536870912	0	1694445568	536870912	0	1659879424	536870912	0	1450770432
22	1703849984	536870912	0	1730924544	536870912	917504	1652797440	536870912	0	1694208000	536870912	0	1659609088	536870912	0	142684160
23	1686663168	536870912	318156800	1637568512	536870912	756252672	1675812864	536870912	0	1708163072	536870912	7041024	1683210240	536870912	0	193642496
24	1687482368	536870912	318156800	1631457280	536870912	847282176	1699713024	536870912	0	1714204672	536870912	9359360	1705472000	536870912	0	146173952
25	1687035904	536870912	330067968	1631719424	536870912	847282176	1699524608	536870912	204800	1715593216	536870912	29020160	1705463808	536870912	0	142589952
26	1687035904	536870912	330067968	1631719424	536870912	847282176	1699524608	536870912	204800	1715593216	536870912	29020160	1705463808	536870912	0	142622720
27	1690443776	536870912	330067968	1631719424	536870912	847282176	1699524608	536870912	204800	1715593216	536870912	29020160	1705463808	536870912	0	139042816
28	1690705920	536870912	330067968	1622319104	536870912	858865664	1699524608	536870912	204800	1715462144	536870912	29413376	1705463808	536870912	0	148193280
29	1690705920	536870912	330067968	1622319104	536870912	858865664	1699524608	536870912	204800	1715462144	536870912	29413376	1705463808	536870912	0	148193280
30	1690705920	536870912	330067968	1622319104	536870912	858865664	1699524608	536870912	204800	1715462144	536870912	29413376	1705463808	536870912	0	148193280
31	1690705920	536870912	330067968	1617018880	536870912	933015552	1699524608	536870912	204800	1715462144	536870912	29413376	1705463808	536870912	0	153518080
32	1690705920	536870912	330067968	1617018880	536870912	933015552	1699524608	536870912	204800	1715462144	536870912	29413376	1705463808	536870912	0	153939968
33	1690578944	536870912	330067968	1610395648	536870912	1015943168	1699479552	536870912	204800	1715384320	536870912	29413376	1705463808	536870912	0	161390592
34	1690578944	536870912	330067968	1603244032	536870912	1026887680	1699479552	536870912	204800	1715138560	536870912	29941760	1705463808	536870912	0	144834560
35	1690578944	536870912	330067968	1602674688	536870912	1036857344	1699479552	536870912	204800	1710342144	536870912	48730112	1704374272	536870912	2043904	150810624
36	1690415104	536870912	330067968	1596006400	536870912	1066160128	1699479552	536870912	204800	1706250240	536870912	56004608	1704374272	536870912	2043904	161067008
37	1690415104	536870912	330067968	1596006400	536870912	1066160128	1699479552	536870912	204800	1706250240	536870912	56004608	1704374272	536870912	2043904	160940032
38	1690415104	536870912	330067968	1596006400	536870912	1066160128	1699479552	536870912	204800	1706250240	536870912	56004608	1704374272	536870912	2043904	160940032
39	1687916544	536870912	330067968	1590304768	536870912	1118191616	1698869248	536870912	204800	1700847616	536870912	74764288	1700995072	536870912	8736768	178794496
40	1686380544	536870912	334053376	1589579776	536870912	1130778624	1698869248	536870912	204800	1700675584	536870912	74764288	1700995072	536870912	8736768	181587968
41	1679441920	536870912	346357760	1581174784	536870912	1280675840	1697267712	536870912	204800	1689894912	536870912	167702528	1697517568	536870912	20242432	211181568
42	1665323008	536870912	379080704	1571213312	536870912	1440337920	1693745152	536870912	4288512	1665740800	536870912	381345792	1690996736	536870912	37421056	1299017728
43	1627930624	536870912	585695232	1546444800	536870912	1712058368	1687654400	536870912	23449600	1636020224	536870912	725270528	1679634432	536870912	69009408	2438807552
44	1573347328	536870912	1136889856	1543143424	536870912	1805930496	1680179200	536870912	45240320	1621610496	536870912	807424000	1642921984	536870912	235315200	2555846656
45	1553584128	536870912	1365577728	1543991296	536870912	1842675712	1664282624	536870912	117379072	1613447168	536870912	885567488	1627537408	536870912	325771264	2615083008
46	1553379328	536870912	1365577728	1544646656	536870912	1842675712	1659076608	536870912	152301568	1612455936	536870912	885567488	1615683584	536870912	451026944	2631929856
47	1553379328	536870912	1365577728	1544646656	536870912	1842675712	1659076608	536870912	152301568	1612374016	536870912	885567488	1615650816	536870912	451026944	2632167424
48	1553379328	536870912	1365577728	1544646656	536870912	1842675712	1659076608	536870912	152301568	1612374016	536870912	885567488	1615650816	536870912	451026944	2632040448
49	1553379328	536870912	1365577728	1544646656	536870912	1842675712	1659076608	536870912	152301568	1612374016	536870912	885567488	1615650816	536870912	451026944	2632167424
50	1553379328	536870912	1365577728	1544646656	536870912	1842675712	1659076608	536870912	152301568	1612374016	536870912	885567488	1615650816	536870912	451026944	2632167424
51	1553379328	536870912	1365577728	1544646656	536870912	1842675712	1659076608	536870912	152301568	1612374016	536870912	885567488	1615650816	536870912	451026944	2632167424
52	1553379328	536870912	1365577728	1544646656	536870912	1842675712	1659076608	536870912	152301568	1612374016	536870912	885567488	1615650816	536870912	451026944	2632040448
53	1553379328	536870912	1365577728	1544646656	536870912	1842675712	1659076608	536870912	152301568	1612374016	536870912	885567488	1615650816	536870912	451026944	2632040448
54	1553379328	536870912	1365577728	1544646656	536870912	1842675712	1659076608	536870912	152301568	1612374016	536870912	885567488	1615650816	536870912	451026944	2632040448
55	1553350656	536870912	1365577728	1544777728	536870912	1842675712	1656967168	536870912	173039616	1610674176	536870912	916099072	1611010048	536870912	477237248	2640035840
56	1540612096	536870912	1518338048	1546735616	536870912	1842675712	1612099584	536870912	726540288	1592729600	536870912	1054158848	1570467840	536870912	847618048	2773069824
57	1521119232	536870912	1781964800	1548005376	536870912	1842675712	1542127616	536870912	1771786240	1539006464	536870912	1769566208	1548099584	536870912	1237925888	2952806400
58	1524527104	536870912	1781964800	1548005376	536870912	1842675712	1546190848	536870912	1771786240	1539268608	536870912	1769566208	1549148160	536870912	1237925888	2944692224
59	1525444608	536870912	1781964800	1548005376	536870912	1842675712	1546133504	536870912	1771786240	1539231744	536870912	1769566208	1549279232	536870912	1237925888	2582863872
60	1529217024	536870912	1781964800	1547890688	536870912	1842675712	1553211392	536870912	1771786240	1539231744	536870912	1769566208	1549934592	536870912	1237925888	391299072
61	1356128256	536870912	3185651712	1351000064	536870912	3572355072	1389187072	536870912	3054395392	1366667264	536870912	3266912256	1366630400	536870912	2746982400	154013696
62	595169280	536870912	3185651712	588296192	536870912	4186857472	1309425664	536870912	3736707072	1284071424	536870912	4140789760	1269702656	536870912	3582918656	335937536
63	594874368	536870912	3185651712	588009472	536870912	4186857472	431132672	536870912	4301336576	1252585472	536870912	4332523520	565825536	536870912	3974127616	243675136
64	578400256	536870912	3209506816	575102976	536870912	4186857472	421756928	536870912	4301336576	842514432	536870912	7377137664	553402368	536870912	3974127616	142163968
65	512598016	536870912	3349491712	343625728	536870912	4392894464	392536064	536870912	4301336576	527945728	536870912	8594264064	509595648	536870912	3995754496	140230656
66	512598016	536870912	3349491712	343625728	536870912	4392894464	392536064	536870912	4301336576	527945728	536870912	8594264064	509595648	536870912	3995754496	140075008
67	512598016	536870912	3349491712	343625728	536870912	4392894464	392536064	536870912	4301336576	527945728	536870912	8594264064	509595648	536870912	3995754496	139440128
68	457736192	536870912	3349491712	307671040	536870912	4392894464	351113216	536870912	4301336576	500367360	536870912	8594264064	455274496	536870912	3995754496	140685312
69	0	536870912	3349491712	277610496	536870912	4392894464	316735488	536870912	4301336576	477671424	536870912	8594264064	410251264	536870912	3995754496	9583677440
