10	324.67	248.08	2039.3	0
20	787.6	600 	2080.1	2073.3
30	784.5	551.46	2225.95	1780.4
40	1043.9	555.84	2477.8	2227.8
50	1245.4	947.6	2802.72	2711.13
60	1512.8	1051.9	2756.98	2583.06
70	1619 	1597.7	2762.8	2583.04
80	2019.7	2014.9	3256.6	2870.1
90	1922.2	1905.2	2943 	3249.72
100	1451.9	1572.79	2813.39	3041.58
110	1658.83	1604.06	3016.71	2494.45
120	1540.65	1507.6	2411.1	2718.7
130	1385 	1225.67	1328.1	2454.6
140	1951.6	1615.74	182.4	1212.2
150	1459.3	521.85	353.4	113.21
160	1485.1	797.42	1238.2	142.4
170	1411.1	1373.64	1792.4	657.43
180	1527.9	751.12	1036.5	1047.5
190	1775.4	533.3	844.8	470.05
200	1441.6	1176.02	1704.4	373.96
210	1371.9	799.4	1030.1	755.58
220	1626 	441 	694.1	369.66
230	1602.6	446.26	437.96	233.9
240	1495 	908.59	999.7	345.23
250	986.5	417.76	308.2	544.85
260	460.8	454.65	369.7	137.81
270	1098.7	860.5	632.34	322.8
280	627.8	435.06	306.33	410.46
290	399.4	370.54	227.7	243.3
300	586.9	579 	229.2	134 
310	846.5	697.93	271.8	185.22
320	684.6	497.6	164 	210.28
330	924.6	643.2	205.7	153.4
340	785.5	596.3	171.2	193.52
350	775.3	615.76	158.7	136.39
360	930.3	785.72	182.92	46.7
370	780.68	661.67	188.69	88.6
380	523.15	392.46	118.4	118.11
390	575.4	387.94	117.5	55.79
400	818.3	545.3	171.2	29.6
410	501.3	346.57	119.8	94.1
420	571.9	345.53	138.6	48.7
430	786 	582.6	179.2	34.5
440	735.9	484.05	146.79	81.01
450	20.37	5 	119.4	62.79
