10	240.4	365.71	1359.5	916.9
20	631 	584.26	2728.9	2206.2
30	800 	823.6	3001.4	2007 
40	1269.3	1127.7	3003.7	2316.9
50	1512.3	1031.1	2935.7	2608.3
60	1629.2	1631.7	2780.32	2734.7
70	1893.7	1786 	3003 	3025.4
80	1904.4	1832.1	3115.4	3113 
90	1919.8	1730.9	3033.5	2877.1
100	2078.4	1819.6	2970.1	2830.8
110	1539 	1121.9	1860.9	2096.5
120	1659.5	920.8	2738.8	1664.4
130	1479 	615.4	2354.4	655.3
140	2085.3	331.3	3235.6	515.1
150	880.3	180.6	589.9	71.8
160	497.6	353.9	320 	389 
170	624.2	343.8	332.4	366 
180	475.3	229.17	201.3	118.6
190	246.5	303.7	256.8	292.4
200	676.4	534.3	384.7	413.7
210	300.4	294.9	202.7	241.5
220	724.9	841.4	479.2	559.4
230	849.1	801.6	497.1	557.54
240	366.6	254.9	175.8	157.32
250	558.4	524.7	348.4	518 
260	632.8	513.2	319.4	383 
270	456.5	341.4	213.4	271.9
280	440.3	416.1	321.8	432.5
290	573.2	693.1	412.9	526.3
300	584 	612.8	329 	393.5
310	482.2	700.3	340.4	456.4
320	710.2	752.1	419.2	490.3
330	708 	777.8	411.7	466.5
340	659.6	845.2	557.2	513.4
350	820.8	881.5	572.4	542.8
360	761 	747.5	572.3	422.1
370	566.3	482.3	360 	260.2
380	249.5	312.5	235.3	266.5
390	624.8	767 	395.2	385.5
400	765.8	811.3	427.1	404.5
410	503 	440.2	205.4	184.4
420	106.4	189.6	131.5	191.6
430	306.8	329.5	245.5	294.3
440	441.9	215.7	245 	288.1
450	257.14	157.89	315.79	127.66
