1	450973696	536870912	0	885174272	1073741824	0	990482432	536870912	0	1433096192	1073741824	0	249229312
2	478048256	536870912	0	906723328	1073741824	0	1013477376	536870912	0	1436299264	1073741824	0	166174720
3	532471808	536870912	0	917200896	1073741824	0	967598080	536870912	496459776	1433460736	1073741824	0	156442624
4	536420352	536870912	0	962146304	1073741824	0	897785856	536870912	1147904000	1437978624	1073741824	0	163176448
5	539148288	536870912	0	967172096	1073741824	0	895848448	536870912	1345175552	1423880192	1073741824	192847872	164962304
6	541487104	536870912	0	970416128	1073741824	0	877965312	536870912	1721102336	1409429504	1073741824	384135168	184397824
7	544010240	536870912	0	973766656	1073741824	0	869097472	536870912	1990717440	1396297728	1073741824	482836480	194400256
8	546320384	536870912	0	977117184	1073741824	0	887209984	536870912	1990717440	1400610816	1073741824	482836480	160800768
9	547987456	536870912	0	979460096	1073741824	0	870174720	536870912	2187423744	1403097088	1073741824	482836480	167559168
10	548130816	536870912	0	973959168	1073741824	0	884576256	536870912	2187423744	1401847808	1073741824	482836480	172216320
11	549498880	536870912	0	972509184	1073741824	0	874221568	536870912	2377433088	1402875904	1073741824	482836480	183779328
12	552497152	536870912	0	975863808	1073741824	0	865779712	536870912	2557411328	1406464000	1073741824	482836480	176599040
13	555130880	536870912	0	978055168	1073741824	0	874541056	536870912	2641850368	1396146176	1073741824	570187776	169754624
14	557150208	536870912	0	980828160	1073741824	0	857485312	536870912	2917339136	1384230912	1073741824	656998400	188854272
15	559185920	536870912	0	983408640	1073741824	0	871079936	536870912	2917339136	1387204608	1073741824	656998400	165662720
16	562122752	536870912	0	986669056	1073741824	0	837443584	536870912	3194257408	1386381312	1073741824	738295808	188235776
17	564936704	536870912	0	990371840	1073741824	0	854364160	536870912	3194257408	1390481408	1073741824	738295808	156270592
18	567291904	536870912	0	993419264	1073741824	0	842100736	536870912	3450662912	1389428736	1073741824	1108320256	153251840
19	569143296	536870912	0	994471936	1073741824	0	816812032	536870912	3696680960	1372549120	1073741824	1759961088	188108800
20	571289600	536870912	0	998047744	1073741824	0	834129920	536870912	3696680960	1352265728	1073741824	2097135616	180285440
21	574103552	536870912	0	1001377792	1073741824	0	821252096	536870912	3862319104	1356222464	1073741824	2248790016	175546368
22	576397312	536870912	0	1004175360	1073741824	0	812380160	536870912	4018274304	1352290304	1073741824	2398617600	177688576
23	577912832	536870912	0	1006223360	1073741824	0	800653312	536870912	4174757888	1343320064	1073741824	2550935552	190119936
24	580915200	536870912	0	1009238016	1073741824	0	803651584	536870912	4254330880	1342615552	1073741824	2771107840	175558656
25	583553024	536870912	0	1012080640	1073741824	0	803602432	536870912	4328542208	1340436480	1073741824	2937667584	167198720
26	582557696	536870912	0	1005641728	1073741824	0	811925504	536870912	4328542208	1351290880	1073741824	2937667584	167124992
27	583819264	536870912	0	1004822528	1073741824	0	818896896	536870912	4403691520	1349992448	1073741824	3020455936	164642816
28	586469376	536870912	0	1008271360	1073741824	0	812687360	536870912	4626415616	1341440000	1073741824	3192299520	161288192
29	588845056	536870912	0	1012203520	1073741824	0	791785472	536870912	4856950784	1334116352	1073741824	3463053312	174301184
30	589312000	536870912	0	1006563328	1073741824	0	808357888	536870912	4856950784	1348853760	1073741824	3533217792	159121408
31	591695872	536870912	0	1010040832	1073741824	0	786243584	536870912	5143961600	1339703296	1073741824	3766378496	179486720
32	594563072	536870912	0	1013174272	1073741824	0	804188160	536870912	5143961600	1326710784	1073741824	4054507520	163786752
33	596877312	536870912	0	1016348672	1073741824	0	796950528	536870912	5290770432	1319460864	1073741824	4356050944	165748736
34	595996672	536870912	0	1007894528	1073741824	0	791986176	536870912	5437083648	1334431744	1073741824	4356050944	184672256
35	598224896	536870912	0	1010880512	1073741824	0	783626240	536870912	5640630272	1336184832	1073741824	4429860864	180473856
36	600203264	536870912	0	1013600256	1073741824	0	778878976	536870912	5825478656	1327636480	1073741824	4576190464	183455744
37	599994368	536870912	0	1009041408	1073741824	0	795836416	536870912	5825478656	1343303680	1073741824	4576190464	168435712
38	597606400	536870912	0	997421056	1073741824	0	808845312	536870912	5825478656	1354170368	1073741824	4576190464	185470976
39	598077440	536870912	0	993910784	1073741824	0	825696256	536870912	5825478656	1371066368	1073741824	4576190464	166465536
40	596623360	536870912	0	983732224	1073741824	0	837394432	536870912	5825478656	1383514112	1073741824	4576190464	182104064
41	618901504	536870912	0	987639808	1073741824	0	841293824	536870912	6010982400	1371348992	1073741824	4756819968	156037120
42	716476416	536870912	0	988295168	1073741824	0	773836800	536870912	6627049472	1319108608	1073741824	5157912576	172175360
43	762093568	536870912	127676416	991977472	1073741824	0	761462784	536870912	6884229120	1302409216	1073741824	5391421440	142331904
44	752103424	536870912	249122816	992505856	1073741824	0	743038976	536870912	7072366592	1281277952	1073741824	5628076032	189231104
45	739688448	536870912	654548992	994914304	1073741824	0	745242624	536870912	7139041280	1288032256	1073741824	5747040256	185757696
46	748179456	536870912	654548992	999604224	1073741824	0	747143168	536870912	7308165120	1287012352	1073741824	5927063552	162320384
47	749977600	536870912	768565248	1002512384	1073741824	0	746299392	536870912	7478648832	1277943808	1073741824	6087778304	160043008
48	760320000	536870912	768565248	992448512	1073741824	0	757846016	536870912	7478648832	1290403840	1073741824	6087778304	164888576
49	760299520	536870912	939024384	994914304	1073741824	0	747372544	536870912	7602241536	1296461824	1073741824	6210945024	158855168
50	752259072	536870912	1220009984	998277120	1073741824	0	749617152	536870912	7663345664	1297158144	1073741824	6341529600	155922432
51	724041728	536870912	1449070592	1053003776	1073741824	0	733986816	536870912	7780397056	1284915200	1073741824	6605942784	162189312
52	697245696	536870912	1636171776	1114636288	1073741824	0	708452352	536870912	7983828992	1237876736	1073741824	7040221184	186699776
53	701382656	536870912	1645252608	1119649792	1073741824	0	700162048	536870912	8134107136	1233133568	1073741824	7221362688	183988224
