1	769597440	536870912	0	768868352	536870912	0	779595776	536870912	0	774422528	536870912	0	185282560
2	749580288	536870912	132595712	767004672	536870912	60796928	769183744	536870912	343937024	779743232	536870912	145031168	180322304
3	761065472	536870912	261595136	762429440	536870912	320942080	762949632	536870912	728289280	758644736	536870912	680280064	190861312
4	755671040	536870912	514138112	758431744	536870912	766263296	747798528	536870912	882454528	753991680	536870912	815616000	193855488
5	755605504	536870912	802029568	741326848	536870912	1103626240	754618368	536870912	1029115904	754515968	536870912	988471296	190492672
6	753917952	536870912	1176883200	748269568	536870912	1333702656	749518848	536870912	1202888704	751923200	536870912	1123344384	147640320
7	746602496	536870912	1459449856	743350272	536870912	1452552192	736866304	536870912	1320448000	733208576	536870912	1296023552	177991680
8	735387648	536870912	1698320384	726396928	536870912	1728147456	730824704	536870912	1391276032	722112512	536870912	1465954304	203784192
9	710766592	536870912	1981005824	736210944	536870912	1840734208	718241792	536870912	1572831232	709820416	536870912	1579925504	233472000
10	734957568	536870912	1995030528	721870848	536870912	2049617920	731860992	536870912	1572831232	735825920	536870912	1579925504	165306368
11	717078528	536870912	2142973952	715976704	536870912	2216689664	720773120	536870912	1730654208	696676352	536870912	1764945920	222744576
12	718397440	536870912	2352107520	704888832	536870912	2445312000	727023616	536870912	1783955456	708071424	536870912	1764945920	184451072
13	718807040	536870912	2472325120	723398656	536870912	2516500480	712130560	536870912	1929814016	717615104	536870912	1764945920	148258816
14	722673664	536870912	2541899776	703254528	536870912	2714075136	706883584	536870912	2027732992	696700928	536870912	1827368960	191672320
15	706584576	536870912	2751123456	712138752	536870912	2779987968	705216512	536870912	2080530432	693026816	536870912	1876500480	191795200
16	722751488	536870912	2860331008	699457536	536870912	2994331648	708575232	536870912	2137927680	705142784	536870912	1879560192	152350720
17	689057792	536870912	3105361920	707710976	536870912	3001819136	690864128	536870912	2307395584	697589760	536870912	1938567168	208662528
18	689106944	536870912	3213090816	707035136	536870912	3082207232	693407744	536870912	2352238592	687407104	536870912	2043850752	195694592
19	698961920	536870912	3337936896	703922176	536870912	3252367360	686186496	536870912	2479239168	687833088	536870912	2084732928	172306432
20	676704256	536870912	3486007296	686702592	536870912	3429670912	691126272	536870912	2517778432	681553920	536870912	2154373120	208338944
21	666533888	536870912	3593203712	675160064	536870912	3598815232	678621184	536870912	2657755136	677146624	536870912	2241794048	225607680
