1	1436647424	536870912	0	2823700480	1073741824	0	1590435840	536870912	0	2781532160	1073741824	0	3437441024
2	1436831744	536870912	0	2823700480	1073741824	0	1623859200	536870912	0	2781532160	1073741824	0	3403759616
3	1462935552	536870912	0	2823831552	1073741824	0	1890197504	536870912	0	2781532160	1073741824	0	3110195200
4	1473671168	536870912	0	2824085504	1073741824	0	2103627776	536870912	0	2781532160	1073741824	0	2886881280
5	1492000768	536870912	0	2858807296	1073741824	0	2147356672	536870912	0	2781532160	1073741824	0	2791157760
6	1493344256	536870912	0	2865262592	1073741824	0	2147352576	536870912	0	2781532160	1073741824	0	2781904896
7	1493581824	536870912	0	2890579968	1073741824	0	2147483648	536870912	0	2781532160	1073741824	0	2756988928
8	1493848064	536870912	0	2901889024	1073741824	0	2147360768	536870912	0	2781532160	1073741824	0	2743939072
9	1494052864	536870912	0	2901991424	1073741824	0	2147364864	536870912	0	2781532160	1073741824	0	2743382016
10	1494646784	536870912	0	2902274048	1073741824	0	2147409920	536870912	0	2781532160	1073741824	0	2741575680
11	1494941696	536870912	0	2902519808	1073741824	0	2147377152	536870912	0	2781532160	1073741824	0	2741477376
12	1495289856	536870912	0	2902880256	1073741824	0	2147377152	536870912	0	2781532160	1073741824	0	2740580352
13	1495674880	536870912	0	2903425024	1073741824	0	2147381248	536870912	0	2781532160	1073741824	0	2739613696
14	1496326144	536870912	0	2903851008	1073741824	0	2147381248	536870912	0	2781532160	1073741824	0	2738368512
15	1497047040	536870912	0	2904276992	1073741824	0	2147471360	536870912	0	2781532160	1073741824	0	2737192960
16	1497608192	536870912	0	2904678400	1073741824	0	2147389440	536870912	0	2781532160	1073741824	0	2735968256
17	1498165248	536870912	0	2904969216	1073741824	0	2147393536	536870912	0	2781532160	1073741824	0	2733506560
18	1498570752	536870912	0	2905432064	1073741824	0	2147397632	536870912	0	2781532160	1073741824	0	2733662208
19	1499197440	536870912	0	2905972736	1073741824	0	2147192832	536870912	0	3109498880	1073741824	0	2400940032
20	1499746304	536870912	0	2906255360	1073741824	0	2147409920	536870912	0	3521302528	1073741824	0	1987403776
21	1500151808	536870912	0	2906927104	1073741824	0	2147426304	536870912	0	3939201024	1073741824	0	1568829440
22	1500717056	536870912	0	2907348992	1073741824	0	2147430400	536870912	0	4294950912	1073741824	0	1211658240
23	1500975104	536870912	0	2907684864	1073741824	0	2147422208	536870912	0	4294946816	1073741824	0	1209819136
24	1501515776	536870912	0	2908008448	1073741824	0	2147430400	536870912	0	4294881280	1073741824	0	1200312320
25	1502076928	536870912	0	2908602368	1073741824	0	2147430400	536870912	0	4294959104	1073741824	0	1198456832
26	1502515200	536870912	0	2908889088	1073741824	0	2147471360	536870912	0	4294692864	1073741824	0	1198415872
27	1503096832	536870912	0	2909200384	1073741824	0	1634484224	536870912	0	4294770688	1073741824	0	1712480256
28	1503588352	536870912	0	2909523968	1073741824	0	1636642816	536870912	0	4294836224	1073741824	0	1709498368
29	1504067584	536870912	0	2909904896	1073741824	0	1636683776	536870912	0	4294967296	1073741824	0	1708879872
