10	247 	224.48	2129.49	1579.71
20	553.22	629.4	2505.5	2652.23
30	720.6	660.2	2347.2	2252.9
40	1096.8	1245.42	2905.7	2429.3
50	1480.1	1553.5	2573.7	2346.9
60	1741.6	1697.63	2812.68	2801.2
70	1727.1	1711.57	2925.01	2972.1
80	1750.3	1610.72	2776.08	2699 
90	1709.3	1670.5	2832.72	2856 
100	1613.9	1459.6	2554.3	2560.4
110	1469.5	1439.7	2802.34	2646 
120	1556.7	910.61	2952.39	831.3
130	1367.4	1022.13	2670.2	727.7
140	1458.1	128.19	575 	74.4
150	1600.6	746.47	1365.4	521.5
160	1433.78	1193.6	2075.7	1113 
170	1303.65	492.06	1007.4	284 
180	1386.3	1050.78	1916.8	648.3
190	1499.15	661.2	1328.6	364.6
200	1054.73	526.75	1106 	373.8
210	1000.5	655.67	1339.5	359 
220	1053.8	896.51	1207.6	585 
230	393.9	201.32	216.72	52.8
240	373.5	420.33	361.06	330.8
250	976.7	920.27	746.2	485.7
260	414.9	332.1	289.1	201.58
270	911.7	843.62	678 	396.2
280	651.2	638.66	432.6	314.93
290	480.7	440.61	324.5	284 
300	959.1	839.68	533.8	434.3
310	942.6	900.51	551.3	481.5
320	553 	589.02	324.5	278 
330	652.5	661.93	358.9	279.6
340	812.2	888.79	511.1	398.3
350	552.8	582.14	329.1	242.9
360	930.3	941.89	516.8	342.9
370	939.1	846.02	499.7	298.1
380	427.84	419.94	305.7	230.1
390	1239.94	953.8	765.68	276 
400	1171.2	987.7	676.83	407.7
410	930.5	850.81	470.7	374.3
420	915.7	735.47	559.2	199.3
430	1278 	821.71	877.3	142.3
440	674 	673.9	493.6	126.1
450	0 	823.53	500 	19.8
460	0 	0	0	0
470	0.27	0	0	0
