10	224.6	239.08	1863.7	0
20	583 	595.2	2247.6	1731.03
30	885.3	1045.4	2628.5	2235.8
40	1090.7	1288.07	2438.3	2455.7
50	1556.1	1694.47	2990.1	2340.5
60	1456.2	1412.9	2518.5	2540.3
70	1746.6	1798.2	2823.8	2485.9
80	1845.2	1802 	2931 	2793.5
90	1680.4	1776.5	2927.9	2870.5
100	1855.4	1752.6	2931.4	2884.3
110	1589.5	1379.1	2465 	2791.3
120	1463.1	1422.8	2370.91	2333.9
130	1271.6	1215.94	1967.18	2418.6
140	1418.4	822.55	2662.2	1978.9
150	1271.8	1119.5	1998.9	2652.7
160	1406.1	1343.1	2241 	1802.5
170	1710.5	1084.9	2412.3	2110.6
180	1635.2	1266.5	2714.7	2361.21
190	1554.7	933.9	2272.2	2672.18
200	1629.8	1594.3	2488.8	2276.2
210	1564.3	1334.2	2312.6	2621.7
220	1676.9	1556.5	2451.6	2405.4
230	1608 	1304.4	2792 	2462.9
240	1411.2	1488.2	2411.2	2748.7
250	1601.8	1536.1	2372.3	2451.8
260	1546.5	1243.9	2318 	2228.6
270	1294.7	1190.4	2164.4	2417.7
280	1637.9	1534.2	788.52	2015.1
290	893 	985.8	497.75	2312.4
300	1393.8	1432.5	1537.9	1036 
310	1009.9	1014.2	1273.7	2177.4
320	565.9	1051.6	449.7	905.6
330	2034.5	1806.2	1360.4	140.4
340	1558.24	1231.4	1281.8	648.95
350	1940.89	1838.7	2121.9	435.2
360	738.2	863 	633.5	504.3
370	0.3	781.8	1204.9	2.1
380	12.9	1315.9	190 	0.6
390	1058.9	1325.7	1907.4	14.7
400	348.1	378.8	542.8	118.6
410	1384.1	1663.6	353.9	5.1
420	1559 	1602.3	759.2	82.8
430	177.31	1213.8	56.6	214.3
440	319.2	1454 	277.4	2.3
450	46.51	740.74	628.57	229 
