10	274.6	280.27	0	1664.7
20	584.64	650.27	1248.4	2090.5
30	719.3	916.09	2136.5	2113.8
40	913 	1255.33	2989.7	2281.8
50	1493.6	1460.2	2722.4	2154.5
60	1650.4	1627.5	2355.7	2673.4
70	1853.3	1837.1	2738.1	3019.6
80	1754.7	1760.8	3054.6	2862.5
90	1861 	1669.7	2902.3	2700.6
100	1755.9	1838.1	2797.3	3100.1
110	1657.8	1681 	3093 	2759 
120	1635.6	1777.4	3104.8	2765 
130	1364.6	1296.1	3259.52	1913.4
140	1349.1	1366.9	2422.33	2093.9
150	1392.6	1408.6	2237.4	1946.1
160	1283.5	1332.87	2186.4	1935.6
170	1380.9	1259.83	2083 	2103.6
180	1551.5	1484.4	2082.7	2712.2
190	1634.35	1607.9	2731.9	2641.8
200	1417.67	1481.5	2673.4	2268.74
210	1629.7	1543.5	2290.9	2732.44
220	1722.2	1635.9	3126.7	2747.4
230	1686.5	1647 	3081.4	2524.39
240	1419.1	1362.4	2986 	2152.99
250	1575.3	1535.1	2370.8	2676.1
260	1242.6	1295.2	2661.1	2076.7
270	1816.4	1826.1	2163.2	2995.4
280	1609.2	1587.6	1250.1	2287.5
290	1300.4	1314.4	2381.8	2013.8
300	1846.9	1794.4	2134.1	3085.8
310	1965.7	1889.2	3059.9	3096.8
320	1682.4	1626.4	3411.9	2696.78
330	1639.4	1621.7	3060 	2640.78
340	1675.4	1685 	3035.6	2703.4
350	1784.2	1781.5	2952.2	2811.5
360	1390.1	1438.8	2853.8	1884.3
370	1435.2	1373.1	2127.1	2155.3
380	1536.2	1509.5	2230.4	2328.8
390	1277.1	1216.4	2412.5	1826.9
400	1287.1	1351.9	1872 	2649.6
410	1643.4	1630.4	2595.6	2770.5
420	1698 	1623.2	3071.5	2770.1
430	1668.8	1710.9	3068.9	2736.4
440	136.3	1688.4	3122.6	2483.7
450	0 	1085.11	2696.8	1622.64
460	0 	0	1534.88	0
470	1.84	0	0	0
