10	134.7	57.99	1453 	1411.56
20	435.86	407.14	2002.2	1883.6
30	755.88	629.3	2112.7	1875.09
40	862.7	624.8	2427.7	2304.4
50	1254.6	1162.1	1226.4	1622.94
60	895.31	1142.99	1701.2	1903.5
70	1704.87	1840.38	3041.4	2992.8
80	1792.62	1775.3	3120.18	3048.6
90	1368.92	1356.3	2284.06	2025.4
100	1542.1	1539.8	2206.66	2169.52
110	644 	570.5	1180.74	296.27
120	2131.9	0 	3081.5	0 
130	149.99	0 	1231.1	0 
140	1584.56	0.6	2054 	1.3
150	1744.13	0.9	12 	1.4
160	1707.7	149.73	844.08	74.7
170	1779.64	128.66	235.2	53.1
180	1904.97	213.8	297.2	113.7
190	1405.74	612.3	729.5	237.4
200	1354.14	534.2	777.8	198.02
210	1323.6	720.96	1009.1	222.9
220	1444.1	228.05	327.4	90.79
230	350.1	226.4	340.2	91.01
240	686.93	645.7	1038.9	187.2
250	572.86	521.1	928.5	134.09
260	484.05	384.8	597.8	21.7
270	630.26	537.4	686.33	106.69
280	517 	450.7	448.94	72.9
290	236.8	200.2	181.9	38.2
300	420.7	364.7	270 	38.7
310	346.8	283.94	192.6	59.99
320	408.86	267.35	228.3	26.7
330	558.4	470.3	294.3	91.1
340	824.58	620.6	479.6	50.31
350	482 	366.7	310.1	60.69
360	681.1	274.2	318 	36.6
370	805.9	523.3	383.8	109.4
380	331.57	228.6	144.89	46.3
390	686.77	618.9	369.14	131.5
400	768.2	666.9	420.86	139.9
410	625 	611.6	318.83	112.51
420	215.68	199.8	118 	27.9
430	234.2	216.9	121.9	41.7
440	355.44	646.3	337.6	121.39
450	0 	508.02	451.61	130.08
460	0 	0	0	0
470	0.33	0	0	0
