10	198.9	216.3	783.52	520.4
20	775.2	749.73	1136.21	1080.7
30	1079.2	1097.85	1401.9	1312.44
40	1268.1	1229.5	1483.5	1444.3
50	1140.1	1136.89	1299.7	1350.07
60	1516.8	1463.85	1966.81	1753.5
70	1214.96	1047.8	1527.26	1401.12
80	1761.15	1701.8	2146.4	2078.92
90	1508 	1549.2	1887.1	1817.1
100	1282.6	1219 	1555.6	1490.2
110	1370.7	1303.2	1783.32	1700.4
120	1489.3	1352.1	1977.6	1386 
130	970.8	866.6	2437.2	79.6
140	1096.3	1392.58	2066.4	15.8
150	493.59	181.76	0 	5.99
160	2.64	50 	0.92	1.84
170	931.09	922.48	1557.6	319.92
180	637.72	1064.91	1525.57	302.91
190	1557.1	1374.1	1634.4	779 
200	1451 	1403.1	1860.1	974.9
210	1613.54	1350.7	2010.7	814 
220	1287.13	1240.4	1637.8	393.9
230	1715.3	1715.74	2120.1	237.5
240	678 	451.63	5029.4	10.7
250	395.54	1150 	1437.56	2.43
260	1343.29	965.9	1891.59	2.68
270	1844.23	2381.82	1863.32	3.4
280	1615.3	1746.68	1816.52	60 
290	2014.1	1416.42	2637.06	16.5
300	600.23	566.91	798.21	16.54
310	2083.83	2046.85	3028.75	42.26
320	2035.5	2007.1	2858.3	95.3
330	2087.8	2137.3	2858.2	95.7
340	1119.6	1082.7	1282.6	18.9
350	0.59	0.65	0.6	0.59
360	0.4	0.26	0.6	0 
370	438.91	121.3	312.53	0 
380	1672.37	1112.37	3068.3	7.9
390	2242.07	2124.05	3112.1	52.77
400	2211.9	2127.7	3004.5	62.83
410	1970.61	1969.1	2943.9	52.71
420	1323.35	1319.53	1597.5	25.5
430	9.35	8.56	0 	0 
440	1214.07	511.31	0 	0 
450	654.19	752.71	0	0.8
