10	229.9	283.2	1667.33	1725.6
20	651.2	716.09	2131.91	2075.8
30	901.6	1008.7	1937.9	1796.9
40	1260.1	1406.2	1472.3	2050.8
50	1464 	1552.3	1554.5	2435.6
60	1757.5	1649.4	1301.4	2383.5
70	2221.5	2111.7	93.39	3537.2
80	1740.9	1737.7	1952.4	2598.7
90	1735.28	1626.4	2410.06	2586.3
100	1719.42	1722.6	1776.28	2433.46
110	1293.2	1461.75	2117.8	2297.73
120	1486.3	1562.14	2376.5	2120.6
130	2083.3	1987.4	1728 	2287.6
140	1440.2	1589.6	1426.46	2467.4
150	1855.8	1661.8	1091.11	1211.1
160	1737.55	1538.1	699.5	782.3
170	2223.1	1424.8	614.7	1389.6
180	1380.58	1402.8	1788.6	1848.2
190	1485.8	1486.4	1638.3	2285.6
200	1585.2	1396.8	1225.78	1375.2
210	1485.3	1519.2	1265.53	1205.2
220	1994.2	1471.3	367.1	405.8
230	1810.6	1415.4	598.7	684.1
240	1703.6	1804.9	559.7	447.96
250	1073.5	921.9	117.2	158.82
260	1524.8	1526.8	1434.3	959.1
270	1209.88	1219.5	1123 	791.1
280	1537.15	1531.9	1735.9	783.2
290	1763.3	1589.1	1960.9	184.1
300	1705.4	1592 	1344.7	455 
310	1835.1	1387.4	2700.9	697.8
320	1606.1	1433.2	2172.8	1009.9
330	1734.3	1618.9	2458.7	2145.5
340	1690.06	1558.1	2557.5	2490.9
350	1640.56	1646.1	2612.5	2458 
360	1539.25	1379.6	2055.1	861.2
370	1513.7	1420.4	2099.4	1956.7
380	1773 	1759.5	2460.3	82.1
390	1699.3	1558.1	2163.4	95.4
400	2096.4	2023.4	790 	130.2
410	1305.9	1233.1	2053.7	1806.7
420	1520.3	1393.2	2324.8	1339.5
430	1637.9	1714.1	1399.56	917 
440	1948.2	1691.6	524.55	482.8
450	1600 	2159.09	1.61	3.03
