0	0.0	0.0
1	0.0	0.0
2	0.0	0.0
3	0.0	0.0
4	0.0	0.0
5	0.0	0.0
6	0.0	14.21
7	0.0	68.08
8	0.0	112.24
9	0.0	152.42
10	0.0	182.01
11	0.0	198.68
12	0.0	215.84
13	0.0	236.91
14	3205.71	545.68
15	3546.97	545.97
16	7052.24	552.55
17	9877.33	558.59
18	10400.62	559.37
19	10942.32	560.14
20	11456.88	560.52
21	11456.88	560.52
22	11968.51	561.1
23	12497.63	561.51
24	12755.06	561.51
25	13012.53	562.0
26	13538.1	562.44
27	14285.64	563.02
28	15039.79	564.05
29	15523.51	586.64
30	18449.16	589.54
31	18449.16	589.54
32	18449.16	589.54
33	18882.65	589.88
34	19521.77	590.39
35	19732.7	590.66
36	20600.72	591.44
37	20600.72	591.44
38	21446.87	592.26
39	21858.85	592.66
40	22653.18	593.71
41	22856.07	593.86
42	23948.25	595.18
43	25040.36	596.81
44	25821.6	599.16
45	27183.03	600.84
46	29095.2	604.42
47	29095.2	604.42
48	29095.2	604.42
49	29095.2	604.42
50	29589.89	605.75
51	29900.36	606.21
52	30072.36	606.51
53	30072.36	606.51
54	30072.36	606.51
55	31126.51	609.51
56	31126.51	609.51
57	31126.51	609.51
58	31126.51	609.51
59	31126.51	609.51
60	31457.56	610.03
61	31953.62	611.91
62	32575.19	612.85
63	32730.96	612.88
64	33070.46	614.01
65	33070.46	637.0
66	33691.36	637.81
67	34159.23	638.63
68	34159.23	638.63
69	34462.04	661.88
70	34779.86	662.68
71	34779.86	685.32
72	35098.07	685.96
73	35505.52	687.29
74	35706.65	687.97
75	35706.65	710.65
76	36320.08	711.38
77	37735.81	715.11
78	38015.18	715.83
79	38313.79	717.19
80	38605.52	718.2
81	38755.66	740.82
82	38893.41	763.31
83	38893.41	806.84
84	39132.85	807.16
85	39266.15	828.77
86	39625.3	829.41
87	39625.3	872.2
88	39625.3	898.7
89	39625.3	935.16
90	39625.3	976.08
91	40674.74	977.48
92	41540.12	981.02
93	41807.14	981.97
94	42242.22	1004.96
95	42401.55	1025.66
96	42734.95	1026.32
97	43080.61	1048.45
98	43590.58	1069.69
99	43590.58	1069.69
100	43959.88	1111.86
101	44344.05	1112.76
102	44344.05	1112.76
103	44361.96	1112.78
104	44750.52	1135.08
105	45512.35	1157.55
106	46563.82	1158.9
107	47171.77	1160.32
108	47171.77	1160.32
109	48879.25	1184.91
110	49419.27	1185.82
111	49872.37	1187.14
112	50233.83	1188.06
113	50761.17	1210.93
114	50761.17	1210.93
115	51093.69	1211.97
116	51524.07	1213.38
117	52102.56	1215.41
118	52521.98	1216.45
119	52726.88	1238.95
120	53363.92	1240.39
121	53786.4	1241.08
122	55198.1	1247.54
123	55882.85	1250.84
124	55882.85	1273.41
125	55882.85	1295.0
126	56527.36	1295.98
127	57081.29	1297.01
128	57548.14	1298.1
129	58080.57	1299.43
130	58568.05	1300.43
131	59302.81	1302.08
132	59721.33	1303.5
133	60505.4	1305.2
134	61027.64	1306.27
135	61568.18	1307.6
136	61844.73	1308.02
137	62638.3	1317.87
138	63716.49	1416.67
139	63716.49	1439.34
140	64273.54	1441.4
141	64273.54	1463.49
142	64571.35	1464.5
143	65049.52	1465.82
144	65449.36	1467.48
145	65687.27	1468.48
146	65687.27	1490.19
147	65687.27	1532.93
148	65687.27	1575.63
149	65944.74	1576.57
150	66615.11	1578.47
151	66862.64	1579.44
152	67087.52	1580.44
153	68134.96	1583.66
154	68777.38	1608.09
155	68941.98	1609.05
156	69090.39	1630.07
157	69167.37	1650.17
158	69377.69	1650.77
159	69720.2	1651.96
160	70044.13	1653.18
161	70302.43	1655.42
162	70549.28	1676.37
163	71256.65	1679.73
164	71871.2	1688.86
165	72222.14	1690.08
166	72476.36	1690.67
167	72665.77	1691.59
168	73140.75	1693.71
169	73140.75	1693.71
170	73140.75	1693.71
171	73140.75	1693.71
172	73140.75	1693.71
173	73140.75	1693.71
174	73140.75	1693.71
175	73140.75	1693.71
176	73140.75	1693.71
177	73140.75	1693.71
178	73140.75	1693.71
179	73140.75	1693.71
180	73140.75	1693.71
181	73140.75	1693.71
182	73140.75	1693.71
183	73140.75	1693.71
184	73140.75	1693.71
185	73140.75	1693.71
186	73140.75	1693.71
187	73140.75	1693.71
188	73140.75	1693.71
189	73140.75	1693.71
190	73140.75	1693.71
191	73140.75	1693.71
192	73140.75	1693.71
193	73140.75	1693.71
194	73140.75	1693.71
195	73140.75	1693.71
196	73140.75	1693.71
197	73140.75	1693.71
198	73140.75	1693.71
199	73140.75	1693.71
200	73140.75	1693.71
201	73140.75	1693.71
202	73140.75	1693.71
203	73140.75	1693.71
204	73140.75	1693.71
205	73140.75	1693.71
206	73140.75	1693.71
207	73140.75	1693.71
208	73140.75	1693.71
209	73140.75	1693.71
210	73140.75	1693.71
211	73140.75	1693.71
212	73140.75	1693.71
213	73140.75	1693.71
214	73140.75	1693.71
215	73140.75	1693.71
216	73140.75	1693.71
217	73140.75	1693.71
218	73140.75	1693.71
219	73140.75	1693.71
220	73140.75	1693.71
221	73140.75	1693.71
222	73140.75	1693.71
223	73140.75	1693.71
224	73140.75	1693.71
225	73140.75	1693.71
226	73140.75	1693.71
227	73140.75	1693.71
228	73140.75	1693.71
229	73140.75	1693.71
230	73140.75	1693.71
231	73140.75	1693.71
232	73140.75	1693.71
233	73140.75	1693.71
234	73140.75	1693.71
235	73140.75	1693.71
236	73140.75	1693.71
237	73140.75	1693.71
238	73140.75	1693.71
239	73140.75	1693.71
240	73140.75	1693.71
241	73140.75	1693.71
242	73140.75	1693.71
243	73140.75	1693.71
244	73140.75	1693.71
245	73140.75	1693.71
246	73140.75	1693.71
247	73140.75	1693.71
248	73140.75	1693.71
249	73140.75	1693.71
250	73140.75	1693.71
251	73140.75	1693.71
252	73140.75	1693.71
253	73140.75	1693.71
254	73140.75	1693.71
255	73140.75	1693.71
256	73140.75	1693.71
257	73140.75	1693.71
258	73140.75	1693.71
259	73140.75	1693.71
260	73140.75	1693.71
261	73140.75	1693.71
262	73140.75	1693.71
263	73140.75	1693.71
264	73140.75	1693.71
265	73140.75	1693.71
266	73140.75	1693.71
267	73140.75	1693.71
268	73140.75	1693.71
269	73140.75	1693.71
270	73140.75	1693.71
271	73140.75	1693.71
272	73140.75	1693.71
273	73140.75	1693.71
274	73140.75	1693.71
275	73140.75	1693.71
276	73140.75	1693.71
277	73140.75	1693.71
278	73140.75	1693.71
279	73140.75	1693.71
280	73140.75	1693.71
281	73140.75	1693.71
282	73140.75	1693.71
283	73140.75	1693.71
284	73140.75	1693.71
285	73140.75	1693.71
286	73140.75	1693.71
287	73140.75	1693.71
288	73140.75	1693.71
289	73140.75	1693.71
290	73140.75	1693.71
291	73140.75	1693.71
292	73140.75	1693.71
293	73140.75	1693.71
294	73140.75	1693.71
295	73140.75	1693.71
296	73140.75	1693.71
297	73140.75	1693.71
298	73140.75	1693.71
299	73140.75	1693.71
300	73140.75	1693.71
301	73140.75	1693.71
302	73140.75	1693.71
303	73140.75	1693.71
304	73140.75	1693.71
305	73140.75	1693.71
306	73140.75	1693.71
307	73140.75	1693.71
308	73140.75	1693.71
309	73140.75	1693.71
310	73140.75	1693.71
311	73140.75	1693.71
312	73140.75	1693.71
313	73140.75	1693.71
314	73140.75	1693.71
315	73140.75	1693.71
316	73140.75	1693.71
317	73140.75	1693.71
318	73140.75	1693.71
319	73140.75	1693.71
