10	273.1	197.18	1644.7	1492.7
20	571 	634.8	1954 	1995 
30	845 	651.9	2932.3	2270.2
40	1114.6	1084.6	2580.4	2641.1
50	1516.6	1346.4	3344.1	3275.7
60	1809.3	1639.56	2962.33	2799.8
70	1884.8	1716 	3100.26	3005.5
80	1795.5	1635.9	2905.79	2911.5
90	1715 	1738.43	3204.5	2890.3
100	1651.2	1460.5	2553.3	2112 
110	1119.8	996.7	1886.4	1994.1
120	1230.3	1091.11	2141.9	2056.7
130	1467.3	958.1	2214.5	2114 
140	1849.9	539.25	2790.6	2702.3
150	1355.1	1100.89	2067.5	1725.6
160	1435.9	1253.3	2421.06	2479.5
170	1773.8	1563.5	2844.48	2804.8
180	1549.9	1249.92	2453.4	2402.4
190	1732.7	1688.23	2805.6	2742 
200	1755.4	1601.76	2700.7	2713.4
210	1506.1	1349.87	2160 	2204.9
220	1320.1	1303.63	1866.1	1990.4
230	1168.4	1033.8	1681 	1701.1
240	1451.5	1217.9	2307.6	1937 
250	1607.3	1562.9	2609.2	2210 
260	1327.5	1230.28	2254 	1839 
270	1569.9	1513.5	2432.7	2084.1
280	1593.9	1460.8	2655.5	2596.4
290	1708.2	1626.2	2659.6	2500.2
300	1235.7	1138.51	2344 	2231.2
310	525.4	538.25	966 	566.05
320	1760.1	763.18	2520.1	486.89
330	1597.3	1322.47	2238.8	613.2
340	1636 	1546 	2255.4	838 
350	910 	711.47	858.5	94.1
360	1379.1	1396.02	824.2	503.7
370	1428.7	1466.35	1063.5	875.5
380	877.91	657.1	169.4	142 
390	326.93	958.3	156.1	501.25
400	711.9	1349.67	156.38	630.49
410	488.5	732.8	82.7	219.3
420	26.1	16.4	4.5	55.9
430	201.9	157.78	32.8	231.4
440	379.3	294.8	50.29	295.6
450	134.33	290.91	80.65	560 
